DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,
5/16/2020 11:00,4135001,HmiyD2TTLFNqkNe,29.1554974,49.15606887,0.575263897,129
5/16/2020 11:15,4135001,HmiyD2TTLFNqkNe,29.3643758,48.12385467,0.542374875,130
5/16/2020 11:30,4135001,HmiyD2TTLFNqkNe,29.6892496,46.51825533,0.493430553,131
5/16/2020 11:45,4135001,HmiyD2TTLFNqkNe,29.8473918,47.0438902,0.62278731,132
5/16/2020 12:00,4135001,HmiyD2TTLFNqkNe,30.08986207,50.09181933,0.662004302,133
5/16/2020 12:15,4135001,HmiyD2TTLFNqkNe,30.37689871,48.67528186,0.540425129,134
5/16/2020 12:30,4135001,HmiyD2TTLFNqkNe,30.8864686,50.44957047,0.76711941,135
5/16/2020 12:45,4135001,HmiyD2TTLFNqkNe,31.2210448,54.23274553,0.812240641,136
5/16/2020 13:00,4135001,HmiyD2TTLFNqkNe,31.31397713,52.8518024,0.636164586,137
5/16/2020 13:15,4135001,HmiyD2TTLFNqkNe,31.66299653,52.0534832,0.733243599,138
5/16/2020 13:30,4135001,HmiyD2TTLFNqkNe,31.61725667,49.747872,0.583864739,139
5/16/2020 13:45,4135001,HmiyD2TTLFNqkNe,31.3661072,47.2997298,0.502392484,140
5/16/2020 14:00,4135001,HmiyD2TTLFNqkNe,31.42362873,46.57489593,0.435684946,141
5/16/2020 14:15,4135001,HmiyD2TTLFNqkNe,31.98976833,47.82889013,0.595977137,142
5/16/2020 14:30,4135001,HmiyD2TTLFNqkNe,32.24326421,48.35548621,0.534500986,143
5/16/2020 14:45,4135001,HmiyD2TTLFNqkNe,32.3501976,46.20359727,0.514964407,144
5/16/2020 15:00,4135001,HmiyD2TTLFNqkNe,32.43687973,45.77020907,0.503626383,145
5/16/2020 15:15,4135001,HmiyD2TTLFNqkNe,32.52414947,45.84053753,0.419735824,146
5/16/2020 15:30,4135001,HmiyD2TTLFNqkNe,32.3280254,43.17009267,0.349962358,147
5/16/2020 15:45,4135001,HmiyD2TTLFNqkNe,32.10339147,39.81443887,0.261408532,148
5/16/2020 16:00,4135001,HmiyD2TTLFNqkNe,32.02910173,37.712012,0.227681253,149
5/16/2020 16:15,4135001,HmiyD2TTLFNqkNe,31.9597596,36.30115747,0.191869824,150
5/16/2020 16:30,4135001,HmiyD2TTLFNqkNe,31.90710457,35.77269607,0.175596984,151
5/16/2020 16:45,4135001,HmiyD2TTLFNqkNe,31.88745533,34.78123607,0.150128168,152
5/16/2020 17:00,4135001,HmiyD2TTLFNqkNe,31.74708247,33.73915807,0.133743208,153
5/16/2020 17:15,4135001,HmiyD2TTLFNqkNe,31.54080187,32.7458964,0.109053603,154
5/16/2020 17:30,4135001,HmiyD2TTLFNqkNe,31.30016687,31.59976787,0.079587311,155
5/16/2020 17:45,4135001,HmiyD2TTLFNqkNe,31.0485982,30.12416173,0.050450764,156
5/16/2020 18:00,4135001,HmiyD2TTLFNqkNe,30.31168413,28.36227433,0.026212863,157
5/16/2020 18:15,4135001,HmiyD2TTLFNqkNe,29.54822573,26.94033807,0.008812281,158
5/16/2020 18:30,4135001,HmiyD2TTLFNqkNe,28.97306333,25.9079486,0.00035945,159
5/16/2020 18:45,4135001,HmiyD2TTLFNqkNe,28.6859842,25.50321853,0,160
5/16/2020 19:00,4135001,HmiyD2TTLFNqkNe,28.31019579,25.37907214,0,161
5/16/2020 19:15,4135001,HmiyD2TTLFNqkNe,27.9578898,25.1996236,0,162
5/16/2020 19:30,4135001,HmiyD2TTLFNqkNe,27.57085773,25.1651774,0,163
5/16/2020 19:45,4135001,HmiyD2TTLFNqkNe,27.256431,24.9509702,0,164
5/16/2020 20:00,4135001,HmiyD2TTLFNqkNe,26.9411986,24.4972452,0,165
5/16/2020 20:15,4135001,HmiyD2TTLFNqkNe,26.70199373,24.07971407,0,166
5/16/2020 20:30,4135001,HmiyD2TTLFNqkNe,26.483793,23.82730513,0,167
5/16/2020 20:45,4135001,HmiyD2TTLFNqkNe,26.31202486,23.62220114,0,168
5/16/2020 21:00,4135001,HmiyD2TTLFNqkNe,26.0082478,23.32152507,0,169
5/16/2020 21:15,4135001,HmiyD2TTLFNqkNe,25.61655473,22.952588,0,170
5/16/2020 21:30,4135001,HmiyD2TTLFNqkNe,25.28644193,22.64899693,0,171
5/16/2020 21:45,4135001,HmiyD2TTLFNqkNe,25.1239094,22.43270273,0,172
5/16/2020 22:00,4135001,HmiyD2TTLFNqkNe,25.0534728,22.2860412,0,173
5/16/2020 22:15,4135001,HmiyD2TTLFNqkNe,24.8400106,22.0829142,0,174
5/16/2020 22:30,4135001,HmiyD2TTLFNqkNe,24.61206653,21.97715853,0,175
5/16/2020 22:45,4135001,HmiyD2TTLFNqkNe,24.49298086,22.05269729,0,176
5/16/2020 23:00,4135001,HmiyD2TTLFNqkNe,24.46162507,22.18635247,0,177
5/16/2020 23:15,4135001,HmiyD2TTLFNqkNe,24.39256807,22.2029236,0,178
5/16/2020 23:30,4135001,HmiyD2TTLFNqkNe,24.3780212,22.11262207,0,179
5/16/2020 23:45,4135001,HmiyD2TTLFNqkNe,24.2493468,21.81421107,0,180
5/17/2020 0:00,4135001,HmiyD2TTLFNqkNe,24.17016593,21.63149,0,181
5/17/2020 0:15,4135001,HmiyD2TTLFNqkNe,24.01153147,21.6482788,0,182
5/17/2020 0:30,4135001,HmiyD2TTLFNqkNe,23.8949484,21.48822633,0,183
5/17/2020 0:45,4135001,HmiyD2TTLFNqkNe,23.936809,21.51564464,0,184
5/17/2020 1:00,4135001,HmiyD2TTLFNqkNe,23.87931507,21.53955707,0,185
5/17/2020 1:15,4135001,HmiyD2TTLFNqkNe,23.75795087,21.39526567,0,186
5/17/2020 1:30,4135001,HmiyD2TTLFNqkNe,23.73213194,21.87146944,0,187
5/17/2020 1:45,4135001,HmiyD2TTLFNqkNe,23.72653607,21.64628907,0,188
5/17/2020 2:00,4135001,HmiyD2TTLFNqkNe,23.5248778,21.33722527,0,189
5/17/2020 2:15,4135001,HmiyD2TTLFNqkNe,23.45815413,21.35768833,0,190
5/17/2020 2:30,4135001,HmiyD2TTLFNqkNe,23.3887412,21.38264987,0,191
5/17/2020 2:45,4135001,HmiyD2TTLFNqkNe,23.26528493,21.25517264,0,192
5/17/2020 3:00,4135001,HmiyD2TTLFNqkNe,23.3172954,21.50079127,0,193
5/17/2020 3:15,4135001,HmiyD2TTLFNqkNe,23.2138916,21.4639018,0,194
5/17/2020 3:30,4135001,HmiyD2TTLFNqkNe,22.9518738,20.87708947,0,195
5/17/2020 3:45,4135001,HmiyD2TTLFNqkNe,22.941931,20.8091066,0,196
5/17/2020 4:00,4135001,HmiyD2TTLFNqkNe,22.86391193,20.7552002,0,197
5/17/2020 4:15,4135001,HmiyD2TTLFNqkNe,22.82215787,20.88553047,0,198
5/17/2020 4:30,4135001,HmiyD2TTLFNqkNe,22.8671814,21.15483607,0,199
5/17/2020 4:45,4135001,HmiyD2TTLFNqkNe,22.74696047,21.0750916,0,200
5/17/2020 5:00,4135001,HmiyD2TTLFNqkNe,22.56799927,20.84764007,0,201
5/17/2020 5:15,4135001,HmiyD2TTLFNqkNe,22.57251407,20.91312521,0,202
5/17/2020 5:30,4135001,HmiyD2TTLFNqkNe,22.5491474,21.07022893,0,203
5/17/2020 5:45,4135001,HmiyD2TTLFNqkNe,22.5879394,21.22639153,0.000333455,204
5/17/2020 6:00,4135001,HmiyD2TTLFNqkNe,22.69311313,21.41633907,0.004784626,205
5/17/2020 6:15,4135001,HmiyD2TTLFNqkNe,22.79481627,21.68954673,0.012349708,206
5/17/2020 6:30,4135001,HmiyD2TTLFNqkNe,22.68567307,21.89033827,0.034180881,207
5/17/2020 6:45,4135001,HmiyD2TTLFNqkNe,22.94856573,22.59763193,0.067904608,208
5/17/2020 7:00,4135001,HmiyD2TTLFNqkNe,23.29249893,23.8324564,0.106996056,209
5/17/2020 7:15,4135001,HmiyD2TTLFNqkNe,23.61099233,25.83404733,0.196433397,210
5/17/2020 7:30,4135001,HmiyD2TTLFNqkNe,23.90845814,27.4991695,0.221922492,211
5/17/2020 7:45,4135001,HmiyD2TTLFNqkNe,24.33187667,30.97835493,0.322464755,212
5/17/2020 8:00,4135001,HmiyD2TTLFNqkNe,25.0617614,34.63271467,0.378702412,213
5/17/2020 8:15,4135001,HmiyD2TTLFNqkNe,25.64680373,37.81797673,0.383550269,214
5/17/2020 8:30,4135001,HmiyD2TTLFNqkNe,26.14622593,40.32618213,0.416975347,215
5/17/2020 8:45,4135001,HmiyD2TTLFNqkNe,27.0309326,44.45619293,0.561811632,216
5/17/2020 9:00,4135001,HmiyD2TTLFNqkNe,27.683191,48.176432,0.576084459,217
5/17/2020 9:15,4135001,HmiyD2TTLFNqkNe,27.98594029,45.11740971,0.441706429,218
5/17/2020 9:30,4135001,HmiyD2TTLFNqkNe,28.59910273,46.90497853,0.626964662,219
5/17/2020 9:45,4135001,HmiyD2TTLFNqkNe,29.23562,49.9406148,0.772358071,220
5/17/2020 10:00,4135001,HmiyD2TTLFNqkNe,30.09131267,52.08946933,0.753537445,221
5/17/2020 10:15,4135001,HmiyD2TTLFNqkNe,30.02618813,48.93250113,0.717545169,222
5/17/2020 10:30,4135001,HmiyD2TTLFNqkNe,30.15890107,50.7184002,0.685881602,223
5/17/2020 10:45,4135001,HmiyD2TTLFNqkNe,31.06742553,55.4462772,0.855109075,224
5/17/2020 11:00,4135001,HmiyD2TTLFNqkNe,31.16485807,55.28936173,0.812389053,225
5/17/2020 11:15,4135001,HmiyD2TTLFNqkNe,31.53113,60.20856953,0.997903636,226
5/17/2020 11:30,4135001,HmiyD2TTLFNqkNe,32.31780807,63.14558157,0.97745754,227
5/17/2020 11:45,4135001,HmiyD2TTLFNqkNe,32.5278644,61.8019916,0.869908956,228
5/17/2020 12:00,4135001,HmiyD2TTLFNqkNe,32.49596767,56.10107627,0.635450962,229
5/17/2020 12:15,4135001,HmiyD2TTLFNqkNe,32.98554907,55.0942282,0.783589389,230
5/17/2020 12:30,4135001,HmiyD2TTLFNqkNe,33.10833713,56.4158632,0.669670513,231
5/17/2020 12:45,4135001,HmiyD2TTLFNqkNe,33.6491878,56.55667753,0.837124353,232
5/17/2020 13:00,4135001,HmiyD2TTLFNqkNe,33.88692627,53.80755813,0.422498875,233
5/17/2020 13:15,4135001,HmiyD2TTLFNqkNe,33.05344033,43.3909484,0.451771234,234
5/17/2020 13:30,4135001,HmiyD2TTLFNqkNe,33.727413,54.2896504,0.742889743,235
5/17/2020 13:45,4135001,HmiyD2TTLFNqkNe,34.05229864,52.02791714,0.625084994,236
5/17/2020 14:00,4135001,HmiyD2TTLFNqkNe,34.48483913,55.32990507,0.697772575,237
5/17/2020 14:15,4135001,HmiyD2TTLFNqkNe,34.30416453,47.85390453,0.431178431,238
5/17/2020 14:30,4135001,HmiyD2TTLFNqkNe,34.02411533,44.90596927,0.315089903,239
5/17/2020 14:45,4135001,HmiyD2TTLFNqkNe,34.14708273,47.63582767,0.659827118,240
5/17/2020 15:00,4135001,HmiyD2TTLFNqkNe,35.10977173,54.05481967,0.683636201,241
5/17/2020 15:15,4135001,HmiyD2TTLFNqkNe,35.25248613,49.98867167,0.510241673,242
5/17/2020 15:30,4135001,HmiyD2TTLFNqkNe,34.98165257,49.41860521,0.590900486,243
5/17/2020 15:45,4135001,HmiyD2TTLFNqkNe,34.6127872,43.38971593,0.289312882,244
5/17/2020 16:00,4135001,HmiyD2TTLFNqkNe,34.737508,44.04532647,0.453365883,245
5/17/2020 16:15,4135001,HmiyD2TTLFNqkNe,31.03193886,39.52693836,0.338433116,246
5/17/2020 16:30,4135001,HmiyD2TTLFNqkNe,29.56562293,36.2766234,0.291312887,247
5/17/2020 16:45,4135001,HmiyD2TTLFNqkNe,29.36376953,35.6045024,0.257869254,248
5/17/2020 17:00,4135001,HmiyD2TTLFNqkNe,28.75074867,32.94330453,0.14100155,249
5/17/2020 17:15,4135001,HmiyD2TTLFNqkNe,28.2966472,30.6336732,0.117034171,250
5/17/2020 17:30,4135001,HmiyD2TTLFNqkNe,27.60173907,29.47836743,0.094512842,251
5/17/2020 17:45,4135001,HmiyD2TTLFNqkNe,26.7289,27.917517,0.061722936,252
5/17/2020 18:00,4135001,HmiyD2TTLFNqkNe,26.35418707,26.4137554,0.023625548,253
5/17/2020 18:15,4135001,HmiyD2TTLFNqkNe,26.1361226,25.3737672,0.010367788,254
5/17/2020 18:30,4135001,HmiyD2TTLFNqkNe,26.14108673,25.04768067,0.00083712,255
5/17/2020 18:45,4135001,HmiyD2TTLFNqkNe,25.9966144,24.61709587,0,256
5/17/2020 19:00,4135001,HmiyD2TTLFNqkNe,25.8602378,24.0412028,0,257
5/17/2020 19:15,4135001,HmiyD2TTLFNqkNe,25.98387433,24.02473347,0,258
5/17/2020 19:30,4135001,HmiyD2TTLFNqkNe,25.90812167,24.07766727,0,259
5/17/2020 19:45,4135001,HmiyD2TTLFNqkNe,25.81638657,24.16028707,0,260
5/17/2020 20:00,4135001,HmiyD2TTLFNqkNe,25.67117727,24.32260127,0,261
5/17/2020 20:15,4135001,HmiyD2TTLFNqkNe,25.50143227,23.83279847,0,262
5/17/2020 20:30,4135001,HmiyD2TTLFNqkNe,25.29024047,23.78933507,0,263
5/17/2020 20:45,4135001,HmiyD2TTLFNqkNe,25.28608,24.1300782,0,264
5/17/2020 21:00,4135001,HmiyD2TTLFNqkNe,25.3820984,24.566923,0,265
5/17/2020 21:15,4135001,HmiyD2TTLFNqkNe,22.50401007,21.09329027,0,266
5/17/2020 21:30,4135001,HmiyD2TTLFNqkNe,21.50778593,20.427958,0,267
5/17/2020 21:45,4135001,HmiyD2TTLFNqkNe,21.29480636,20.37712093,0,268
5/17/2020 22:00,4135001,HmiyD2TTLFNqkNe,21.23754673,20.449766,0,269
5/17/2020 22:15,4135001,HmiyD2TTLFNqkNe,21.26081347,20.511558,0,270
5/17/2020 22:30,4135001,HmiyD2TTLFNqkNe,21.314433,20.63365873,0,271
5/17/2020 22:45,4135001,HmiyD2TTLFNqkNe,21.31589153,20.69088327,0,272
5/17/2020 23:00,4135001,HmiyD2TTLFNqkNe,21.2205322,20.5905884,0,273
5/17/2020 23:15,4135001,HmiyD2TTLFNqkNe,21.21657507,20.6353922,0,274
5/17/2020 23:30,4135001,HmiyD2TTLFNqkNe,21.273112,20.63249327,0,275
5/17/2020 23:45,4135001,HmiyD2TTLFNqkNe,21.20941829,20.56311471,0,276
5/18/2020 0:00,4135001,HmiyD2TTLFNqkNe,21.1556906,20.59939973,0,277
5/18/2020 0:15,4135001,HmiyD2TTLFNqkNe,21.0414368,20.47596227,0,278
5/18/2020 0:30,4135001,HmiyD2TTLFNqkNe,21.14206753,20.531305,0,279
5/18/2020 0:45,4135001,HmiyD2TTLFNqkNe,21.13725773,20.53331707,0,280
5/18/2020 1:00,4135001,HmiyD2TTLFNqkNe,21.07079267,20.48064787,0,281
5/18/2020 1:15,4135001,HmiyD2TTLFNqkNe,20.98966467,20.38562407,0,282
